185|5333|5303.19|2203|476|0
186|7721|8657.12|0938|521|0
187|7450|7826.56|4846|535|0
188|6921|1949.78|2873|174|0
189|2292|8543.58|4365|312|0
190|4837|5160.74|3436|690|0
191|9983|3293.07|1681|112|0
192|2618|7981.26|4221|397|0
193|7747|9750.75|4696|970|0
194|5474|5163.52|1550|200|0
195|8293|9595.79|5089|258|0
196|3795|8168.95|1397|267|0
197|6118|7059.20|2056|369|0
198|5158|8623.69|5084|792|0
199|5528|4727.64|2812|480|0
200|9947|1118.71|2916|381|0
201|3124|2319.32|3993|381|0
202|4133|2346.06|4722|684|0
203|4562|5069.08|4233|190|0
204|7224|7241.91|3012|136|0
205|2093|6813.39|0410|155|0
206|5584|4076.61|1941|13|0
207|5835|7855.84|3086|968|0
208|6784|9189.18|2874|806|0
209|4013|4223.88|0771|329|0
210|8213|5283.05|3765|530|0
211|4924|1156.93|3655|490|0
212|5044|9377.11|3007|528|0
213|2008|8153.69|0218|498|0
214|6043|1517.08|3532|381|0
215|7221|9491.46|1838|185|0
216|4154|8106.29|3147|753|0
217|8592|3504.17|1512|99|0
218|7508|4105.80|0905|624|0
219|7833|8609.75|3031|471|0
220|6105|3843.01|2581|673|0
221|9752|703.12|3570|939|0
222|8976|7531.66|3348|22|0
223|7787|3785.78|1451|885|0
224|3817|2712.46|3981|811|0
225|8922|4108.07|0725|793|0
226|5215|9261.37|3828|842|0
227|7144|9039.00|0263|723|0
228|6345|9671.44|2637|744|0
229|5059|9903.61|1096|759|0
230|6414|920.87|0362|941|0
231|9401|9696.78|1274|995|0
232|2611|1601.85|2185|990|0
233|6133|1994.47|4803|571|0
234|9426|1020.43|5152|330|0
235|7883|3867.14|0528|624|0
236|2299|8150.39|1845|72|0
237|8823|6531.45|0417|217|0
238|5827|8721.30|4316|252|0
239|4945|6579.75|0967|787|0
240|8233|2400.92|4867|996|0
241|2304|7784.68|3548|176|0
242|4838|3002.56|4768|517|0
243|9678|1384.72|2353|519|0
244|7614|7463.35|3058|508|0
245|9017|1905.37|0470|544|0
246|3114|7709.02|0773|758|0
247|8385|1359.33|0360|914|0
248|7551|7155.70|5130|982|0
249|7876|3688.60|3222|896|0
250|6590|4175.29|2939|103|0
251|6893|6982.97|4092|570|0
252|3997|3410.25|3810|989|0
253|7806|2091.63|2409|378|0
254|6341|4839.16|0282|105|0
255|3360|8256.73|4168|976|0
256|2915|8550.14|3403|388|0
257|4527|6246.91|3133|472|0
258|7350|7651.22|2175|740|0
259|7583|8499.53|0338|257|0
260|4257|3797.59|3284|901|0
261|6112|2616.58|2417|164|0
262|3988|8963.87|2453|644|0
263|6217|4656.63|0220|96|0
264|4394|1958.38|4191|30|0
265|3661|8377.07|0189|898|0
266|9605|8044.81|2325|439|0
267|4071|2622.82|4291|238|0
268|4962|5574.32|3140|359|0
269|4406|2617.49|4919|618|0
270|3084|6975.76|4034|635|0
271|9552|1708.78|3788|682|0
272|8225|3586.66|0621|186|0
273|5768|3271.17|3434|70|0
274|4385|3630.80|0174|704|0
275|8983|6659.97|1721|349|0
276|9030|8057.56|5134|773|0
277|8206|9072.94|1117|499|0
278|4758|9889.06|4242|437|0
279|3741|6179.76|2221|533|0
280|4065|5198.97|3624|332|0
281|3278|1211.31|3804|516|0
282|3114|368.09|4195|239|0
283|8159|8865.85|4868|285|0
284|6331|7805.98|2949|618|0
285|6019|2749.39|3325|301|0
286|4135|3132.25|0114|879|0
287|5855|2301.45|4213|251|0
288|4508|7607.26|1191|77|0
289|6371|260.21|0195|17|0
290|7772|4708.26|4660|673|0
291|9714|4384.41|0451|159|0
292|9219|8001.54|0928|364|0
293|8683|3362.76|4154|59|0
294|2722|3899.42|0318|680|0
295|2639|4568.07|5120|893|0
296|4454|713.28|0840|922|0
297|8662|2274.86|4268|431|0
298|4603|5523.53|1490|486|0
299|7279|9281.86|5009|158|0
300|9837|9314.82|1489|833|0
301|3268|6459.90|4495|206|0
302|5409|9089.00|4809|783|0
303|4567|172.40|0315|94|0
304|3546|852.03|3673|682|0
305|3254|5578.05|0240|737|0
306|3654|6238.90|4996|16|0
307|9589|6749.48|1875|474|0
308|2842|1816.79|2839|687|0
309|5107|5910.59|3681|55|0
310|2263|3785.27|1444|992|0
311|7471|3345.50|0991|34|0
312|4030|887.81|4551|302|0
313|9268|3353.75|2066|54|0
314|4914|8457.74|2229|287|0
315|5025|6475.02|3492|421|0
316|6374|9607.61|1248|170|0
317|6862|5422.08|0588|286|0
318|5723|9526.16|2017|354|0
319|7506|8263.69|2412|542|0
320|7475|713.10|1723|393|0
321|6977|755.67|1117|649|0
322|7862|707.28|4783|100|0
323|2573|1582.57|4179|87|0
324|5745|6128.10|1865|304|0
325|2512|1646.93|1018|427|0
326|7494|1722.91|4074|944|0
327|5815|1571.52|4252|741|0
328|7466|1633.63|2496|662|0
329|5475|4724.39|2286|421|0
330|7990|1754.33|1510|790|0
331|5243|9830.04|0773|283|0
332|9434|4999.05|2003|561|0
333|3730|6282.55|0922|533|0
334|9254|1374.17|0652|160|0
335|6318|6525.92|3282|711|0
336|3776|8084.58|5043|515|0
337|7130|6113.77|0695|460|0
338|5054|9377.47|4364|879|0
339|2291|6610.02|5151|792|0
340|8111|5241.65|4036|449|0
341|8860|8308.21|2848|264|0
342|6081|9643.92|3674|17|0
343|4351|8502.20|1931|906|0
344|7729|7872.00|0114|911|0
345|9062|325.56|0860|21|0
346|9338|8040.00|1615|896|0
347|5364|2963.21|2856|618|0
348|4393|966.70|0381|986|0
349|5521|7249.82|0356|684|0
350|9108|6471.55|2972|280|0
351|6109|3586.35|3797|857|0
352|8477|3145.06|5008|505|0
353|5261|6341.22|1654|70|0
354|3401|9500.37|2751|747|0
355|9088|4832.86|0919|181|0
356|5243|5468.59|1408|564|0
357|5896|3409.01|1688|665|0
358|2991|1024.18|0656|841|0
359|7587|1338.29|2006|261|0
360|6065|8156.04|2475|727|0
361|4423|8735.90|3465|270|0
362|7105|7838.55|3264|327|0
363|4601|9346.21|3035|111|0
364|8873|6015.49|2372|767|0
365|2908|2921.38|2722|320|0
366|8368|6207.44|0190|851|0
367|6908|7850.50|0818|707|0
368|7359|7907.25|4271|828|0
369|4955|2315.06|3465|826|0
370|9030|8332.87|4240|677|0
371|7778|1733.22|4369|294|0
372|9246|196.31|0665|351|0
373|3025|1284.39|1792|11|0
374|5500|9466.73|4005|618|0
375|4146|5935.69|4527|810|0
376|6426|7283.09|1315|569|0
377|7734|2663.99|1468|951|0
378|3972|3763.19|1780|173|0
379|4441|7406.44|3105|53|0
380|8311|492.89|2938|399|0
381|3352|6737.94|4079|800|0
382|8808|8616.26|0425|392|0
383|3876|7745.69|3822|670|0
384|8646|7406.05|4255|171|0
385|3944|7817.20|4472|725|0
386|7973|8546.88|1216|565|0
387|5899|3207.25|1395|102|0
388|8202|797.52|4758|102|0
389|4155|1299.96|4486|20|0
390|7360|3218.12|0640|808|0
391|4605|6914.02|1140|793|0
392|8143|918.19|2651|813|0
393|7041|3311.24|4092|409|0
394|4430|6999.75|3782|91|0
395|9982|8864.72|5171|95|0
396|3674|2953.35|3254|228|0
397|6103|8400.06|1631|568|0
398|4375|7334.59|3278|737|0
399|8185|9447.80|3563|761|0
400|5599|8164.50|2181|894|0
401|2009|5668.54|3307|598|0
402|6151|3402.70|2651|17|0
403|9197|2768.51|1319|244|0
404|9354|7722.26|5177|431|0
405|9630|3749.42|3022|16|0
406|6920|3480.94|1420|89|0
407|5628|7856.50|4190|830|0
408|4234|9495.90|1269|356|0
409|3298|7459.74|2973|349|0
410|2086|4944.74|5007|409|0
411|6272|6612.65|3038|943|0
412|4809|317.79|2041|767|0
413|3039|9130.16|4503|220|0
414|8095|7990.04|1722|762|0
415|6148|8091.58|0884|114|0
416|5401|8486.37|3437|841|0
417|6368|8794.23|0401|719|0
418|5485|9473.55|3489|640|0
419|7702|4091.74|2011|532|0
420|8093|2982.63|0584|117|0
421|8718|8713.47|2328|386|0
422|9642|5497.19|3492|428|0
423|2483|8098.24|5057|251|0
424|6128|1811.42|2470|754|0
425|6742|3685.34|4051|849|0
426|4901|8600.03|3811|570|0
427|2112|772.92|0668|48|0
428|6220|7265.86|2788|114|0
429|8333|5950.85|4637|650|0
430|2548|176.37|1632|493|0
431|7563|2933.83|3557|765|0
432|9476|4433.50|3072|402|0
433|4535|1059.35|2658|803|0
434|9508|3390.03|1869|123|0
435|6670|5815.11|2450|385|0
436|2241|8146.27|2846|835|0
437|8869|7270.37|0794|508|0
438|5956|7381.88|2441|734|0
439|6526|3970.07|5111|823|0
440|5988|7761.51|2727|619|0
441|9630|642.85|0280|957|0
442|8356|4858.73|2917|747|0
443|2811|9620.91|1279|991|0
444|3152|9669.21|3390|256|0
445|4217|7050.45|0711|70|0
446|4316|724.30|3816|949|0
447|5640|9992.80|4526|774|0
448|4271|6192.51|0159|214|0
449|7930|3650.34|3938|877|0
450|9972|479.56|4038|572|0
451|4188|7346.04|0547|788|0
452|6492|2697.48|3097|801|0
453|5721|7194.91|1885|566|0
454|5565|7936.75|2838|290|0
455|9728|5180.37|2660|867|0
456|3783|5221.36|1716|186|0
457|4919|9947.99|2836|342|0
458|5515|4137.12|4991|391|0
459|8577|7473.11|2573|758|0
460|7362|7075.50|1886|641|0
461|2103|5018.67|1139|568|0
462|7337|8114.30|3465|541|0
463|4395|7782.29|4120|71|0
464|2421|3980.95|0586|515|0
465|5241|5642.86|1545|667|0
466|3735|8996.98|4504|513|0
467|9914|9901.23|4157|495|0
468|5765|2408.74|3983|532|0
469|5139|2178.99|4533|770|0
470|7068|8552.73|3388|213|0
471|5707|7387.56|4802|860|0
472|9673|7742.94|0995|231|0
473|5995|1224.38|4635|289|0
474|7904|9172.43|2802|930|0
475|2421|9627.87|2987|666|0
476|4315|1695.80|2478|33|0
477|6154|2219.92|0730|729|0
478|4631|9504.86|2840|538|0
479|2558|8952.55|0270|861|0
480|4362|6867.56|5046|862|0
481|6329|3889.83|3698|307|0
482|9372|8922.62|3769|237|0
483|8084|883.95|3025|682|0
484|7729|4893.39|4618|299|0
485|3491|9622.11|1301|429|0
486|4852|7757.47|0771|518|0
487|2431|9191.41|4852|291|0
488|9655|1813.42|2944|332|0
489|9933|9909.40|4390|522|0
490|6021|6540.19|1479|765|0
491|2995|5367.01|2862|42|0
492|7272|861.70|2388|737|0
493|9509|502.53|4091|765|0
494|8529|5982.63|1782|855|0
495|5906|7158.79|1385|867|0
496|7514|9170.80|1541|888|0
497|7771|1365.37|3788|563|0
498|2263|6301.63|2425|850|0
499|5594|5735.75|2417|908|0
16186961|7526|7931.78|4250|999|0
501|2556|8694.51|0479|533|0
502|8598|8689.75|3311|369|0
503|4677|7581.05|0134|979|0
504|2390|1386.85|2177|766|0
505|5388|3800.77|4659|212|0
506|7539|5229.92|4728|578|0
507|3277|6422.53|1496|441|0
508|5506|6321.81|4468|427|0
509|7448|6870.72|0779|583|0
510|2344|5922.16|0933|847|0
511|8976|2712.54|4247|104|0
512|3977|1609.05|0202|904|0
513|2603|6399.41|1386|923|0
514|4057|4961.08|3651|432|0
515|2137|7281.86|5011|939|0
516|4994|9787.34|0260|683|0
517|4915|1507.02|2911|519|0
518|9346|3375.99|3778|219|0
519|6907|3584.25|1658|145|0
520|5050|3148.88|5016|750|0
521|8514|2411.69|1073|413|0
522|9980|8053.73|0295|857|0
523|3433|1012.14|0202|905|0
524|7705|542.77|3221|527|0
525|4270|3777.44|0661|878|0
526|3736|3797.44|0114|484|0
527|9549|5115.63|3602|135|0
528|9181|7056.19|5179|382|0
529|5085|3802.23|4364|158|0
530|4964|5445.70|1378|380|0
531|9404|278.08|3513|790|0
532|5315|7511.29|3092|885|0
533|4846|4421.64|4094|967|0
534|6017|9833.96|1620|895|0
535|9165|1411.72|1294|827|0
536|5031|4777.93|0525|708|0
537|8695|6567.70|2637|11|0
538|6353|8258.24|0689|175|0
539|3088|9270.41|2156|924|0
540|3151|7244.03|3229|377|0
541|8331|149.60|2450|649|0
542|8890|5715.64|0227|842|0
543|8610|6575.16|2107|480|0
544|2958|245.57|1389|874|0
545|3632|6308.90|3430|640|0
546|7105|6953.07|1016|547|0
547|7402|4772.01|2421|161|0
548|7167|253.93|1588|776|0
549|2070|6672.29|0859|350|0
550|4445|2383.44|1409|103|0
551|7768|5750.18|5038|12|0
552|6986|6329.33|0268|271|0
553|5859|1379.58|4837|956|0
554|8392|8198.63|4630|556|0
555|3731|1231.61|4522|635|0
556|5007|1583.13|1842|694|0
557|7024|4013.53|1973|61|0
558|7199|3492.79|2148|233|0
559|5505|9796.64|0574|603|0
560|4117|5289.25|3662|576|0
561|7012|9133.43|0847|256|0
562|4786|3095.74|2113|408|0
563|5548|9410.39|0756|822|0
564|4565|6399.03|4665|993|0
565|5977|2787.26|0576|76|0
566|2778|4475.33|1927|120|0
567|4918|5093.19|4406|32|0
568|6349|6054.99|3725|137|0
569|6618|6180.05|2096|847|0
570|8079|5978.84|2976|725|0
571|8513|5300.17|0945|761|0
572|6981|8862.60|2020|273|0
573|8431|3094.63|3375|961|0
574|3080|5500.90|1979|847|0
575|6406|7301.87|1128|466|0
576|2108|491.83|3322|271|0
577|2853|228.53|3349|433|0
578|7901|5527.18|1352|659|0
579|9936|7495.25|1446|563|0
580|6473|9235.63|3839|367|0
581|9490|7352.07|4815|225|0
582|9638|7502.28|1813|921|0
583|9609|6442.68|3549|261|0
584|8397|9273.16|4818|686|0
585|7093|5582.70|3727|14|0
586|6644|555.30|4207|206|0
587|3913|840.89|4761|608|0
588|8152|6442.59|1866|142|0
589|9735|6551.92|3617|569|0
590|6058|9719.09|3309|20|0
591|8598|284.00|1129|318|0
592|9388|3860.93|4963|675|0
593|2842|7564.22|1581|524|0
594|4119|2098.30|4468|566|0
595|9254|476.33|3206|718|0
596|8840|3851.07|3257|234|0
597|8138|5073.25|2432|916|0
598|7834|8115.75|2762|973|0
599|3656|1535.96|2413|918|0
600|3156|9326.19|2133|989|0
601|9176|5648.46|0493|930|0
602|3860|7654.24|2705|677|0
603|7288|718.17|5129|400|0
604|3201|203.98|0697|899|0
605|2298|8699.61|0515|528|0
606|3978|8980.62|2438|899|0
607|7267|8377.47|2108|499|0
608|8894|8112.66|3805|100|0
609|9075|9472.42|4261|697|0
610|9497|9873.54|2177|308|0
611|8527|8794.87|3779|402|0
612|6791|6539.73|1330|243|0
613|9883|2323.68|3535|111|0
614|7376|6917.08|4121|925|0
615|3255|597.58|0174|585|0
616|2731|1478.73|4733|377|0
617|7878|8454.73|4284|775|0
618|8632|1151.59|3387|541|0
619|6538|7782.68|0238|809|0
620|3179|6700.88|1266|670|0
621|4036|4737.03|3587|408|0
622|5752|3783.00|2091|395|0
623|9025|543.89|4656|890|0
624|3174|5946.66|3627|646|0
625|2755|8803.13|5090|249|0
626|8466|4632.01|2819|920|0
627|6290|9352.16|0471|689|0
628|4689|6167.77|4433|730|0
629|6109|9287.72|2751|883|0
630|7882|5676.47|3385|846|0
631|3077|5449.01|0203|863|0
632|6556|8996.14|4681|983|0
633|8403|4024.70|3725|177|0
634|3835|7092.92|4028|34|0
635|9987|251.83|4265|297|0
636|8623|8647.35|2816|377|0
637|8134|299.23|1638|512|0
638|5061|2218.18|3566|968|0
639|3907|4383.39|0313|958|0
640|6452|1453.70|4795|923|0
641|9296|8124.04|1667|661|0
642|9460|9968.85|1471|133|0
643|9241|5380.03|2868|105|0
644|3847|8381.80|3084|361|0
645|8698|5487.08|1542|425|0
646|7401|3836.75|1365|678|0
647|9655|4131.20|3173|481|0
648|5830|2859.53|4008|682|0
649|4388|3820.53|2140|976|0
650|8052|783.19|2364|814|0
651|2378|2367.37|1771|256|0
652|2858|5299.99|0427|471|0
653|7225|8001.14|2412|688|0
654|6492|2075.73|4830|280|0
655|7378|4424.34|2449|803|0
656|2086|6939.14|4789|903|0
657|8684|8367.02|2127|551|0
658|9474|2565.00|2795|605|0
659|3089|1994.93|2977|843|0
660|3093|3134.16|3833|785|0
661|5411|7055.23|4643|899|0
662|9126|5773.31|1157|745|0
663|3862|1659.26|1271|734|0
664|5618|6072.82|1866|913|0
665|6050|7352.79|4008|170|0
666|7920|2515.64|3618|165|0
667|7467|7819.95|3813|404|0
668|4509|7333.52|1088|298|0
669|4054|7434.19|1766|210|0
670|3948|6571.25|0915|884|0
671|9135|9583.36|1807|297|0
672|8133|8484.37|0806|510|0
673|9178|4548.59|3057|315|0
674|8301|1869.77|3452|664|0
675|6942|2695.43|1085|705|0
676|3484|5899.01|1632|723|0
677|9523|9718.64|5169|381|0
678|5944|8669.84|1503|160|0
679|6484|321.31|2494|397|0
680|5526|4207.08|4152|893|0
681|7905|3265.77|2987|116|0
682|7050|8271.66|4429|522|0
683|6351|7026.24|1241|855|0
684|3239|4222.87|1408|181|0
685|4053|576.06|3117|339|0
686|6798|5546.75|4939|493|0
687|4183|5826.37|0844|76|0
688|5179|3083.12|4877|86|0
689|3212|6884.73|2135|140|0
690|3371|797.54|2179|601|0
691|6199|7870.75|1692|565|0
692|3042|2780.07|3981|904|0
693|6546|2523.39|3812|276|0
694|9917|8970.31|5088|52|0
695|4867|3305.75|3046|471|0
696|8005|7170.68|3925|343|0
697|9173|3237.07|3728|387|0
698|4256|1748.51|4587|840|0
699|3561|6250.02|0484|888|0
700|2008|9797.04|3855|417|0
701|4963|1726.25|2179|317|0
702|8053|6810.18|2022|614|0
703|4671|3329.65|3091|673|0
704|4175|465.42|1133|353|0
705|3660|2906.35|2890|420|0
706|6043|4562.26|0711|669|0
707|8441|6394.51|3565|994|0
708|6197|3590.95|0704|18|0
709|9676|2766.06|4958|721|0
710|9968|2055.16|1210|437|0
711|5359|1506.52|3830|623|0
712|3829|3115.24|3716|530|0
713|4326|7127.95|2552|898|0
714|5154|6197.18|1032|272|0
715|2338|3262.53|1468|198|0
716|4586|7026.74|3673|391|0
717|3042|2174.14|0683|157|0
718|3797|2941.77|2522|891|0
719|7458|8265.89|5020|175|0
720|8544|7678.83|1956|897|0
721|9499|5724.98|1808|128|0
722|8863|7361.06|0645|401|0
723|2611|8505.14|4535|113|0
724|6168|2400.74|2927|642|0
725|2309|7771.80|1715|226|0
726|6980|7907.19|1023|72|0
727|3235|8547.07|1375|776|0
728|3827|7238.57|0281|436|0
729|7058|2523.98|3234|940|0
730|3974|2656.42|0648|260|0
731|2405|1605.15|5152|196|0
732|4092|6423.84|0964|528|0
733|3098|3447.41|1419|196|0
734|3289|650.47|0662|140|0
735|3676|1222.42|1968|868|0
736|5633|4510.54|1321|344|0
737|6426|2631.34|3028|556|0
738|3612|9645.95|4034|396|0
739|7797|6851.39|0778|64|0
740|8522|6084.11|5078|816|0
741|9190|7162.84|1607|433|0
742|4902|3190.39|0858|171|0
743|5764|4869.97|0648|219|0
744|6346|5106.50|3019|137|0
745|3728|8643.18|3016|308|0
746|4320|1930.80|2750|259|0
747|4542|2549.75|4624|906|0
748|9560|1716.39|0578|472|0
749|7811|5994.09|0351|390|0
750|6490|9787.33|2019|630|0
751|5588|9463.58|1047|300|0
752|9967|2645.37|1133|714|0
753|2215|6734.40|0616|457|0
754|5086|6949.31|3309|221|0
755|8416|6916.85|3076|713|0
756|4093|9067.32|0773|802|0
757|2974|6072.26|4333|356|0
758|9213|6151.61|1215|257|0
759|8138|2719.96|1494|959|0
760|3781|3352.37|0943|380|0
761|5771|9270.60|1650|671|0
762|8107|341.49|3939|800|0
763|8408|5359.04|1065|466|0
764|6711|3186.85|2448|612|0
765|8265|6934.15|0158|615|0
766|3486|6373.76|2872|516|0
767|2273|4957.16|2483|207|0
768|8748|1244.50|0729|548|0
769|9143|3221.49|0243|727|0
770|6087|8149.50|1468|966|0
771|6110|8587.33|2712|581|0
772|3516|8687.51|3144|242|0
773|6139|1201.11|0424|637|0
774|4131|8758.75|3611|634|0
775|2697|7617.07|0660|320|0
776|2902|9633.00|3595|679|0
777|3058|1412.53|5032|510|0
778|4660|8033.85|0642|699|0
779|9615|3535.92|1585|238|0
780|9441|2518.49|0612|425|0
781|9550|4383.81|5176|604|0
782|8325|5598.21|2371|819|0
783|3686|9227.56|0107|323|0
784|5583|3146.48|3474|144|0
785|7105|7255.29|2063|995|0
786|2589|219.63|2908|318|0
787|9596|6941.20|0774|631|0
788|4796|661.26|3778|99|0
789|2993|473.78|2096|965|0
790|7141|6166.35|1937|765|0
791|6035|8511.41|3403|318|0
792|8997|1064.88|2582|668|0
793|8341|2898.39|4545|191|0
794|6449|2029.66|0757|854|0
795|5181|1296.31|4552|313|0
796|9756|7759.36|2753|294|0
797|8336|6391.59|4347|636|0
798|3338|2095.63|4157|539|0
799|5463|6776.31|2750|969|0
800|9970|2431.84|1474|347|0
801|6297|9426.86|3115|585|0
802|8102|6037.93|1954|143|0
803|3204|8716.08|4762|560|0
804|7218|6958.16|2995|424|0
805|6752|8026.48|1325|373|0
806|4684|8780.95|3558|847|0
807|5201|2772.58|2761|979|0
808|5560|1457.72|4229|923|0
809|6213|6573.22|1865|91|0
810|3149|2637.23|4984|267|0
811|3689|833.26|2812|295|0
812|7805|1560.47|2894|359|0
813|2096|2090.80|0530|653|0
814|7913|5519.43|1043|498|0
815|2857|7113.91|3951|446|0
816|8762|7014.70|4632|140|0
817|8862|3451.64|4898|678|0
818|3485|4851.51|4453|142|0
819|4560|5172.96|3509|954|0
820|9388|3665.30|1522|164|0
821|5556|9381.82|2381|320|0
822|4214|4846.93|3674|213|0
823|5717|2293.08|1754|410|0
824|5094|2855.65|3916|834|0
825|6764|8078.84|3017|957|0
826|7578|5521.48|2107|543|0
